game_id,period,timestamp,game_hour,game_minutes,game_seconds,game_microseconds,frame,possession_trackable_object,possession_group,z,y,x,is_visible,trackable_object,track_id,tec_id,created_at
10000,1,00:04:09.8,0,4,9,800000,2508,,away team,,-18.6,0.02,false,13195,13195,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:09.9,0,4,9,900000,2509,,away team,,-29.54,28.24,false,18724,18724,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:10.1,0,4,10,100000,2511,,away team,,-12.96,30.43,false,11537,11537,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:10.4,0,4,10,400000,2514,,away team,,-24.48,29.22,false,851,851,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:10.6,0,4,10,600000,2516,,away team,,-29.2,25.4,false,18724,18724,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:11.3,0,4,11,300000,2523,,away team,,-14.47,27.66,false,13254,13254,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:11.5,0,4,11,500000,2525,,away team,,-5.29,-32.94,false,14237,14237,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:11.9,0,4,11,900000,2529,,away team,,-4.9,22.68,true,18726,18726,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:13.8,0,4,13,800000,2548,,away team,,-17.11,1.09,false,7745,7745,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:21.1,0,4,21,100000,2621,,away team,,-28.5,33.2,false,18724,18724,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:24.4,0,4,24,400000,2654,,away team,,-15.71,26.12,true,5318,5318,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:24.9,0,4,24,900000,2659,,away team,,-19.8,33.31,false,11537,11537,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:25.8,0,4,25,800000,2668,,away team,,-4.7,23.74,true,2776,2776,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:32.3,0,4,32,300000,2733,,away team,,-23.28,20.82,true,9143,9143,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:32.7,0,4,32,700000,2737,,away team,,-29.27,34.61,true,12140,12140,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:32.8,0,4,32,800000,2738,,away team,,-4.5,38.81,true,12315,12315,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:34,0,4,34,0,2750,,away team,,-28.28,40.7,true,851,851,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:34.3,0,4,34,300000,2753,,away team,,-6.78,30.25,true,2776,2776,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:35.7,0,4,35,700000,2767,,away team,,-32.77,37.55,true,18724,18724,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:38.1,0,4,38,100000,2791,,away team,,-17.22,29.11,true,13254,13254,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:38.6,0,4,38,600000,2796,,away team,,-0.25,17.35,true,7745,7745,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:39.4,0,4,39,400000,2804,,away team,,-7.13,31.37,true,18726,18726,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:39.5,0,4,39,500000,2805,,away team,,-29.42,30.62,false,18724,18724,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:40,0,4,40,0,2810,,away team,,-18.53,30.65,true,12140,12140,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:40.6,0,4,40,600000,2816,,away team,,-10.25,32.92,true,13254,13254,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:40.9,0,4,40,900000,2819,,away team,,1.98,31.51,true,3267,3267,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:41.4,0,4,41,400000,2824,,away team,,0.32,18.7,true,9143,9143,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:42.3,0,4,42,300000,2833,,away team,,-12.27,31.17,true,3847,3847,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:42.8,0,4,42,800000,2838,,away team,,16.73,24.92,true,2776,2776,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:43,0,4,43,0,2840,,away team,,-16.15,15.53,true,1790,1790,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:43.5,0,4,43,500000,2845,,away team,,-14.5,15.28,true,1790,1790,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:45.1,0,4,45,100000,2861,,away team,,-10.22,14.08,true,1790,1790,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:45.6,0,4,45,600000,2866,,away team,,-4.78,35.53,true,12140,12140,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:46.9,0,4,46,900000,2879,,away team,,2.65,-28.19,false,14237,14237,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:47.3,0,4,47,300000,2883,,away team,,-6.86,12.87,true,1790,1790,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:47.7,0,4,47,700000,2887,,away team,,8.95,24.51,true,9143,9143,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:50.1,0,4,50,100000,2911,,away team,,11.5,22.53,true,9143,9143,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:50.1,0,4,50,100000,2911,,away team,0.21,32.54,35.17,true,55,55,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:52.1,0,4,52,100000,2931,,away team,,3.24,-27.52,false,14237,14237,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:52.2,0,4,52,200000,2932,,away team,,11.83,17.56,false,11723,11723,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:53.3,0,4,53,300000,2943,,,,-2.33,42.61,true,851,851,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:54.2,0,4,54,200000,2952,,,,26.02,45.78,true,5318,5318,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:59.8,0,4,59,800000,3008,,,,7.85,44.36,true,3267,3267,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:04:59.9,0,4,59,900000,3009,,,,30.19,41.98,true,18726,18726,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:05:04.4,0,5,4,400000,3054,,,,27.18,25.45,false,3108,3108,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:05:13.6,0,5,13,600000,3146,,away team,,18.66,11.16,false,13195,13195,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:05:14.8,0,5,14,800000,3158,,away team,0.28,31.89,37.35,true,55,55,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:05:16.6,0,5,16,600000,3176,,home team,,27.87,40.78,true,18763,18763,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:05:17,0,5,17,0,3180,,home team,,4.4,-25.78,false,14237,14237,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:05:17.1,0,5,17,100000,3181,,,,11.84,42.67,true,13254,13254,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:05:17.2,0,5,17,200000,3182,,,,16.48,11.14,false,13195,13195,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:05:18.1,0,5,18,100000,3191,,,,24.28,15.29,false,7745,7745,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
10000,1,00:05:19.7,0,5,19,700000,3207,,,,28.79,42.46,true,11847,11847,a8fd91403028793aa869,2023-12-10 09:36:22.000000 UTC
